SCH_YEAR,SCH_NAME,SCH_CD,COHORT_TYPE,TARGET_LABEL,DISAGG_LABEL,FOUR_YR_GRADRATE
20152016,---District Total---,272,FOUR YEAR,Delivery Target,Male,
20152016,---District Total---,272,FOUR YEAR,Delivery Target,Migrant,
20152016,---District Total---,272,FOUR YEAR,Delivery Target,Native Hawaiian or Other Pacific Islander,
20152016,---District Total---,272,FOUR YEAR,Delivery Target,Two or more races,
20152016,---District Total---,272,FOUR YEAR,Delivery Target,White (Non-Hispanic),98.0
20152016,---District Total---,272,FOUR YEAR,Actual Score,African American,***
20152016,---District Total---,272,FOUR YEAR,Actual Score,All Students,84.2
20152016,---District Total---,272,FOUR YEAR,Actual Score,American Indian or Alaska Native,
20152016,---District Total---,272,FOUR YEAR,Actual Score,Asian,
20152016,---District Total---,272,FOUR YEAR,Actual Score,Disability-With IEP (Total),
20152016,---District Total---,272,FOUR YEAR,Actual Score,English Learners,
20152016,---District Total---,272,FOUR YEAR,Actual Score,Female,90.9
20152016,---District Total---,272,FOUR YEAR,Actual Score,Free/Reduced-Price Meals,75.0
20152016,---District Total---,272,FOUR YEAR,Actual Score,GAP,75.0
20152016,---District Total---,272,FOUR YEAR,Actual Score,Hispanic,
20152016,---District Total---,272,FOUR YEAR,Actual Score,Male,***
20152016,---District Total---,272,FOUR YEAR,Actual Score,Migrant,
20152016,---District Total---,272,FOUR YEAR,Actual Score,Native Hawaiian or Other Pacific Islander,
20152016,---District Total---,272,FOUR YEAR,Actual Score,Two or more races,
20152016,---District Total---,272,FOUR YEAR,Actual Score,White (Non-Hispanic),83.3
20152016,---District Total---,272,FOUR YEAR,Met Target,African American,N/A
20152016,---District Total---,272,FOUR YEAR,Met Target,All Students,No
20152016,---District Total---,272,FOUR YEAR,Met Target,American Indian or Alaska Native,N/A
20152016,---District Total---,272,FOUR YEAR,Met Target,Asian,N/A
20152016,---District Total---,272,FOUR YEAR,Met Target,Disability-With IEP (Total),N/A
20152016,---District Total---,272,FOUR YEAR,Met Target,English Learners,N/A
20152016,---District Total---,272,FOUR YEAR,Met Target,Female,No
20152016,---District Total---,272,FOUR YEAR,Met Target,Free/Reduced-Price Meals,N/A
20152016,---District Total---,272,FOUR YEAR,Met Target,GAP,N/A
20152016,---District Total---,272,FOUR YEAR,Met Target,Hispanic,N/A
20152016,---District Total---,272,FOUR YEAR,Met Target,Male,N/A
20152016,---District Total---,272,FOUR YEAR,Met Target,Migrant,N/A
20152016,---District Total---,272,FOUR YEAR,Met Target,Native Hawaiian or Other Pacific Islander,N/A
20152016,---District Total---,272,FOUR YEAR,Met Target,Two or more races,N/A
20152016,---District Total---,272,FOUR YEAR,Met Target,White (Non-Hispanic),No
20152016,---District Total---,272,FOUR YEAR,Numerator Count,African American,***
20152016,---District Total---,272,FOUR YEAR,Numerator Count,All Students,16
20152016,---District Total---,272,FOUR YEAR,Numerator Count,American Indian or Alaska Native,
20152016,---District Total---,272,FOUR YEAR,Numerator Count,Asian,
20152016,---District Total---,272,FOUR YEAR,Numerator Count,Disability-With IEP (Total),
20152016,---District Total---,272,FOUR YEAR,Numerator Count,Female,10
20152016,---District Total---,272,FOUR YEAR,Numerator Count,Free/Reduced-Price Meals,9
20152016,---District Total---,272,FOUR YEAR,Numerator Count,GAP,9
20152016,---District Total---,272,FOUR YEAR,Numerator Count,Hispanic,
20152016,---District Total---,272,FOUR YEAR,Numerator Count,Limited English Proficiency,
20152016,---District Total---,272,FOUR YEAR,Numerator Count,Male,***
20152016,---District Total---,272,FOUR YEAR,Numerator Count,Migrant,
20152016,---District Total---,272,FOUR YEAR,Numerator Count,Native Hawaiian or Other Pacific Islander,
20152016,---District Total---,272,FOUR YEAR,Numerator Count,Two or more races,
20152016,---District Total---,272,FOUR YEAR,Numerator Count,White (Non-Hispanic),15
20152016,---District Total---,272,FOUR YEAR,Denominator Count,African American,***
20152016,---District Total---,272,FOUR YEAR,Denominator Count,All Students,19
20152016,---District Total---,272,FOUR YEAR,Denominator Count,American Indian or Alaska Native,
20152016,---District Total---,272,FOUR YEAR,Denominator Count,Asian,
20152016,---District Total---,272,FOUR YEAR,Denominator Count,Disability-With IEP (Total),
20152016,---District Total---,272,FOUR YEAR,Denominator Count,Female,11
20152016,---District Total---,272,FOUR YEAR,Denominator Count,Free/Reduced-Price Meals,12
20152016,---District Total---,272,FOUR YEAR,Denominator Count,GAP,12
20152016,---District Total---,272,FOUR YEAR,Denominator Count,Hispanic,
20152016,---District Total---,272,FOUR YEAR,Denominator Count,Limited English Proficiency,
20152016,---District Total---,272,FOUR YEAR,Denominator Count,Male,***
20152016,---District Total---,272,FOUR YEAR,Denominator Count,Migrant,
20152016,---District Total---,272,FOUR YEAR,Denominator Count,Native Hawaiian or Other Pacific Islander,
20152016,---District Total---,272,FOUR YEAR,Denominator Count,Two or more races,
20152016,---District Total---,272,FOUR YEAR,Denominator Count,White (Non-Hispanic),18
20152016,Atherton High School,275018,FIVE YEAR,Actual Score,African American,89.8
20152016,Atherton High School,275018,FIVE YEAR,Actual Score,All Students,94.6
20152016,Atherton High School,275018,FIVE YEAR,Actual Score,American Indian or Alaska Native,
20152016,Atherton High School,275018,FIVE YEAR,Actual Score,Asian,100.0
20152016,Atherton High School,275018,FIVE YEAR,Actual Score,Disability-With IEP (Total),78.6
20152016,Atherton High School,275018,FIVE YEAR,Actual Score,English Learners,***
20152016,Atherton High School,275018,FIVE YEAR,Actual Score,Female,96.3
20152016,Atherton High School,275018,FIVE YEAR,Actual Score,Free/Reduced-Price Meals,94.3
20152016,Atherton High School,275018,FIVE YEAR,Actual Score,GAP,91.3
20152016,Atherton High School,275018,FIVE YEAR,Actual Score,Hispanic,87.5
20152016,Atherton High School,275018,FIVE YEAR,Actual Score,Male,92.1
20152016,Atherton High School,275018,FIVE YEAR,Actual Score,Migrant,
20152016,Atherton High School,275018,FIVE YEAR,Actual Score,Native Hawaiian or Other Pacific Islander,
20152016,Atherton High School,275018,FIVE YEAR,Actual Score,Two or more races,***
20152016,Atherton High School,275018,FIVE YEAR,Actual Score,White (Non-Hispanic),95.9
20152016,Atherton High School,275018,FIVE YEAR,Numerator Count,African American,44
20152016,Atherton High School,275018,FIVE YEAR,Numerator Count,All Students,296
20152016,Atherton High School,275018,FIVE YEAR,Numerator Count,American Indian or Alaska Native,
20152016,Atherton High School,275018,FIVE YEAR,Numerator Count,Asian,11
20152016,Atherton High School,275018,FIVE YEAR,Numerator Count,Disability-With IEP (Total),11
20152016,Atherton High School,275018,FIVE YEAR,Numerator Count,Female,180
20152016,Atherton High School,275018,FIVE YEAR,Numerator Count,Free/Reduced-Price Meals,116
20152016,Atherton High School,275018,FIVE YEAR,Numerator Count,GAP,137
20152016,Atherton High School,275018,FIVE YEAR,Numerator Count,Hispanic,21
20152016,Atherton High School,275018,FIVE YEAR,Numerator Count,Limited English Proficiency,***
20152016,Atherton High School,275018,FIVE YEAR,Numerator Count,Male,116
20152016,Atherton High School,275018,FIVE YEAR,Numerator Count,Migrant,
20152016,Atherton High School,275018,FIVE YEAR,Numerator Count,Native Hawaiian or Other Pacific Islander,
20152016,Atherton High School,275018,FIVE YEAR,Numerator Count,Two or more races,***
20152016,Atherton High School,275018,FIVE YEAR,Numerator Count,White (Non-Hispanic),213
20152016,Atherton High School,275018,FIVE YEAR,Denominator Count,African American,49
20152016,Atherton High School,275018,FIVE YEAR,Denominator Count,All Students,313
20152016,Atherton High School,275018,FIVE YEAR,Denominator Count,American Indian or Alaska Native,
20152016,Atherton High School,275018,FIVE YEAR,Denominator Count,Asian,11
20152016,Atherton High School,275018,FIVE YEAR,Denominator Count,Disability-With IEP (Total),14
20152016,Atherton High School,275018,FIVE YEAR,Denominator Count,Female,187
20152016,Atherton High School,275018,FIVE YEAR,Denominator Count,Free/Reduced-Price Meals,123
20152016,Atherton High School,275018,FIVE YEAR,Denominator Count,GAP,150
20152016,Atherton High School,275018,FIVE YEAR,Denominator Count,Hispanic,24
20152016,Atherton High School,275018,FIVE YEAR,Denominator Count,Limited English Proficiency,***
20152016,Atherton High School,275018,FIVE YEAR,Denominator Count,Male,126
20152016,Atherton High School,275018,FIVE YEAR,Denominator Count,Migrant,
20152016,Atherton High School,275018,FIVE YEAR,Denominator Count,Native Hawaiian or Other Pacific Islander,
20152016,Atherton High School,275018,FIVE YEAR,Denominator Count,Two or more races,***
20152016,Atherton High School,275018,FIVE YEAR,Denominator Count,White (Non-Hispanic),222
20152016,Ballard High,275105,FIVE YEAR,Actual Score,African American,89.3
20152016,Ballard High,275105,FIVE YEAR,Actual Score,All Students,93.5
20152016,Ballard High,275105,FIVE YEAR,Actual Score,American Indian or Alaska Native,
20152016,Ballard High,275105,FIVE YEAR,Actual Score,Asian,100.0
20152016,Ballard High,275105,FIVE YEAR,Actual Score,Disability-With IEP (Total),68.2
20152016,Ballard High,275105,FIVE YEAR,Actual Score,English Learners,***
20152016,Ballard High,275105,FIVE YEAR,Actual Score,Female,95.3
20152016,Ballard High,275105,FIVE YEAR,Actual Score,Free/Reduced-Price Meals,92.1
20152016,Ballard High,275105,FIVE YEAR,Actual Score,GAP,91.5
20152016,Ballard High,275105,FIVE YEAR,Actual Score,Hispanic,93.3
20152016,Ballard High,275105,FIVE YEAR,Actual Score,Male,91.6
20152016,Ballard High,275105,FIVE YEAR,Actual Score,Migrant,
20152016,Ballard High,275105,FIVE YEAR,Actual Score,Native Hawaiian or Other Pacific Islander,***
20152016,Ballard High,275105,FIVE YEAR,Actual Score,Two or more races,87.5
20152016,Ballard High,275105,FIVE YEAR,Actual Score,White (Non-Hispanic),94.9
20152016,Ballard High,275105,FIVE YEAR,Numerator Count,African American,109
20152016,Ballard High,275105,FIVE YEAR,Numerator Count,All Students,463
20152016,Ballard High,275105,FIVE YEAR,Numerator Count,American Indian or Alaska Native,
20152016,Ballard High,275105,FIVE YEAR,Numerator Count,Asian,24
20152016,Ballard High,275105,FIVE YEAR,Numerator Count,Disability-With IEP (Total),15
20152016,Ballard High,275105,FIVE YEAR,Numerator Count,Female,244
20152016,Ballard High,275105,FIVE YEAR,Numerator Count,Free/Reduced-Price Meals,128
20152016,Ballard High,275105,FIVE YEAR,Numerator Count,GAP,194
20152016,Ballard High,275105,FIVE YEAR,Numerator Count,Hispanic,14
20152016,Ballard High,275105,FIVE YEAR,Numerator Count,Limited English Proficiency,***
20152016,Ballard High,275105,FIVE YEAR,Numerator Count,Male,219
20152016,Ballard High,275105,FIVE YEAR,Numerator Count,Migrant,
20152016,Ballard High,275105,FIVE YEAR,Numerator Count,Native Hawaiian or Other Pacific Islander,***
20152016,Ballard High,275105,FIVE YEAR,Numerator Count,Two or more races,14
20152016,Ballard High,275105,FIVE YEAR,Numerator Count,White (Non-Hispanic),300
20152016,Ballard High,275105,FIVE YEAR,Denominator Count,African American,122
20152016,Ballard High,275105,FIVE YEAR,Denominator Count,All Students,495
20152016,Ballard High,275105,FIVE YEAR,Denominator Count,American Indian or Alaska Native,
20152016,Ballard High,275105,FIVE YEAR,Denominator Count,Asian,24
20152016,Ballard High,275105,FIVE YEAR,Denominator Count,Disability-With IEP (Total),22
20152016,Ballard High,275105,FIVE YEAR,Denominator Count,Female,256
20152016,Ballard High,275105,FIVE YEAR,Denominator Count,Free/Reduced-Price Meals,139
20152016,Ballard High,275105,FIVE YEAR,Denominator Count,GAP,212
20152016,Ballard High,275105,FIVE YEAR,Denominator Count,Hispanic,15
20152016,Ballard High,275105,FIVE YEAR,Denominator Count,Limited English Proficiency,***
20152016,Ballard High,275105,FIVE YEAR,Denominator Count,Male,239
20152016,Ballard High,275105,FIVE YEAR,Denominator Count,Migrant,
20152016,Ballard High,275105,FIVE YEAR,Denominator Count,Native Hawaiian or Other Pacific Islander,***
20152016,Ballard High,275105,FIVE YEAR,Denominator Count,Two or more races,16
20152016,Ballard High,275105,FIVE YEAR,Denominator Count,White (Non-Hispanic),316
20152016,Brown School,275165,FIVE YEAR,Actual Score,African American,100.0
20152016,Brown School,275165,FIVE YEAR,Actual Score,All Students,100.0
20152016,Brown School,275165,FIVE YEAR,Actual Score,American Indian or Alaska Native,
20152016,Brown School,275165,FIVE YEAR,Actual Score,Asian,***
20152016,Brown School,275165,FIVE YEAR,Actual Score,Disability-With IEP (Total),***
20152016,Brown School,275165,FIVE YEAR,Actual Score,English Learners,
20152016,Brown School,275165,FIVE YEAR,Actual Score,Female,100.0
20152016,Brown School,275165,FIVE YEAR,Actual Score,Free/Reduced-Price Meals,100.0
20152016,Brown School,275165,FIVE YEAR,Actual Score,GAP,100.0
20152016,Brown School,275165,FIVE YEAR,Actual Score,Hispanic,
20152016,Brown School,275165,FIVE YEAR,Actual Score,Male,100.0
20152016,Brown School,275165,FIVE YEAR,Actual Score,Migrant,
20152016,Brown School,275165,FIVE YEAR,Actual Score,Native Hawaiian or Other Pacific Islander,
20152016,Brown School,275165,FIVE YEAR,Actual Score,Two or more races,***
20152016,Brown School,275165,FIVE YEAR,Actual Score,White (Non-Hispanic),100.0
20152016,Brown School,275165,FIVE YEAR,Numerator Count,African American,21
20152016,Brown School,275165,FIVE YEAR,Numerator Count,All Students,60
20152016,Brown School,275165,FIVE YEAR,Numerator Count,American Indian or Alaska Native,
20152016,Brown School,275165,FIVE YEAR,Numerator Count,Asian,***
20152016,Brown School,275165,FIVE YEAR,Numerator Count,Disability-With IEP (Total),***
20152016,Brown School,275165,FIVE YEAR,Numerator Count,Female,36
20152016,Brown School,275165,FIVE YEAR,Numerator Count,Free/Reduced-Price Meals,18
20152016,Brown School,275165,FIVE YEAR,Numerator Count,GAP,29
20152016,Brown School,275165,FIVE YEAR,Numerator Count,Hispanic,
20152016,Brown School,275165,FIVE YEAR,Numerator Count,Limited English Proficiency,
20152016,Brown School,275165,FIVE YEAR,Numerator Count,Male,24
20152016,Brown School,275165,FIVE YEAR,Numerator Count,Migrant,
20152016,Brown School,275165,FIVE YEAR,Numerator Count,Native Hawaiian or Other Pacific Islander,
20152016,Brown School,275165,FIVE YEAR,Numerator Count,Two or more races,***
20152016,Brown School,275165,FIVE YEAR,Numerator Count,White (Non-Hispanic),30
20152016,Brown School,275165,FIVE YEAR,Denominator Count,African American,21
20152016,Brown School,275165,FIVE YEAR,Denominator Count,All Students,60
20152016,Brown School,275165,FIVE YEAR,Denominator Count,American Indian or Alaska Native,
20152016,Brown School,275165,FIVE YEAR,Denominator Count,Asian,***
20152016,Brown School,275165,FIVE YEAR,Denominator Count,Disability-With IEP (Total),***
20152016,Brown School,275165,FIVE YEAR,Denominator Count,Female,36
20152016,Brown School,275165,FIVE YEAR,Denominator Count,Free/Reduced-Price Meals,18
20152016,Brown School,275165,FIVE YEAR,Denominator Count,GAP,29
20152016,Brown School,275165,FIVE YEAR,Denominator Count,Hispanic,
20152016,Brown School,275165,FIVE YEAR,Denominator Count,Limited English Proficiency,
20152016,Brown School,275165,FIVE YEAR,Denominator Count,Male,24
20152016,Brown School,275165,FIVE YEAR,Denominator Count,Migrant,
20152016,Brown School,275165,FIVE YEAR,Denominator Count,Native Hawaiian or Other Pacific Islander,
20152016,Brown School,275165,FIVE YEAR,Denominator Count,Two or more races,***
20152016,Brown School,275165,FIVE YEAR,Denominator Count,White (Non-Hispanic),30
20152016,Butler Traditional High School,275045,FIVE YEAR,Actual Score,African American,97.4
20152016,Butler Traditional High School,275045,FIVE YEAR,Actual Score,All Students,98.5
20152016,Butler Traditional High School,275045,FIVE YEAR,Actual Score,American Indian or Alaska Native,
20152016,Butler Traditional High School,275045,FIVE YEAR,Actual Score,Asian,100.0
20152016,Butler Traditional High School,275045,FIVE YEAR,Actual Score,Disability-With IEP (Total),***
20152016,Butler Traditional High School,275045,FIVE YEAR,Actual Score,English Learners,
20152016,Butler Traditional High School,275045,FIVE YEAR,Actual Score,Female,99.5
20152016,Butler Traditional High School,275045,FIVE YEAR,Actual Score,Free/Reduced-Price Meals,98.3
20152016,Butler Traditional High School,275045,FIVE YEAR,Actual Score,GAP,97.7
20152016,Butler Traditional High School,275045,FIVE YEAR,Actual Score,Hispanic,***
20152016,Butler Traditional High School,275045,FIVE YEAR,Actual Score,Male,97.2
20152016,Butler Traditional High School,275045,FIVE YEAR,Actual Score,Migrant,
20152016,Butler Traditional High School,275045,FIVE YEAR,Actual Score,Native Hawaiian or Other Pacific Islander,
20152016,Butler Traditional High School,275045,FIVE YEAR,Actual Score,Two or more races,***
20152016,Butler Traditional High School,275045,FIVE YEAR,Actual Score,White (Non-Hispanic),98.8
20152016,Butler Traditional High School,275045,FIVE YEAR,Numerator Count,African American,112
20152016,Butler Traditional High School,275045,FIVE YEAR,Numerator Count,All Students,383
20152016,Butler Traditional High School,275045,FIVE YEAR,Numerator Count,American Indian or Alaska Native,
20152016,Butler Traditional High School,275045,FIVE YEAR,Numerator Count,Asian,10
20152016,Butler Traditional High School,275045,FIVE YEAR,Numerator Count,Disability-With IEP (Total),***
20152016,Butler Traditional High School,275045,FIVE YEAR,Numerator Count,Female,210
20152016,Butler Traditional High School,275045,FIVE YEAR,Numerator Count,Free/Reduced-Price Meals,175
20152016,Butler Traditional High School,275045,FIVE YEAR,Numerator Count,GAP,215
20152016,Butler Traditional High School,275045,FIVE YEAR,Numerator Count,Hispanic,***
20152016,Butler Traditional High School,275045,FIVE YEAR,Numerator Count,Limited English Proficiency,
20152016,Butler Traditional High School,275045,FIVE YEAR,Numerator Count,Male,173
20152016,Butler Traditional High School,275045,FIVE YEAR,Numerator Count,Migrant,
20152016,Butler Traditional High School,275045,FIVE YEAR,Numerator Count,Native Hawaiian or Other Pacific Islander,
20152016,Butler Traditional High School,275045,FIVE YEAR,Numerator Count,Two or more races,***
20152016,Butler Traditional High School,275045,FIVE YEAR,Numerator Count,White (Non-Hispanic),252
20152016,Butler Traditional High School,275045,FIVE YEAR,Denominator Count,African American,115
20152016,Butler Traditional High School,275045,FIVE YEAR,Denominator Count,All Students,389
20152016,Butler Traditional High School,275045,FIVE YEAR,Denominator Count,American Indian or Alaska Native,
20152016,Butler Traditional High School,275045,FIVE YEAR,Denominator Count,Asian,10
20152016,Butler Traditional High School,275045,FIVE YEAR,Denominator Count,Disability-With IEP (Total),***
20152016,Butler Traditional High School,275045,FIVE YEAR,Denominator Count,Female,211
20152016,Butler Traditional High School,275045,FIVE YEAR,Denominator Count,Free/Reduced-Price Meals,178
20152016,Butler Traditional High School,275045,FIVE YEAR,Denominator Count,GAP,220
20152016,Butler Traditional High School,275045,FIVE YEAR,Denominator Count,Hispanic,***
20152016,Butler Traditional High School,275045,FIVE YEAR,Denominator Count,Limited English Proficiency,
20152016,Butler Traditional High School,275045,FIVE YEAR,Denominator Count,Male,178
20152016,Butler Traditional High School,275045,FIVE YEAR,Denominator Count,Migrant,
20152016,Butler Traditional High School,275045,FIVE YEAR,Denominator Count,Native Hawaiian or Other Pacific Islander,
20152016,Butler Traditional High School,275045,FIVE YEAR,Denominator Count,Two or more races,***
20152016,Butler Traditional High School,275045,FIVE YEAR,Denominator Count,White (Non-Hispanic),255
20152016,Central High School,275179,FIVE YEAR,Actual Score,African American,95.8
20152016,Central High School,275179,FIVE YEAR,Actual Score,All Students,95.9
20152016,Central High School,275179,FIVE YEAR,Actual Score,American Indian or Alaska Native,
20152016,Central High School,275179,FIVE YEAR,Actual Score,Asian,90.9
20152016,Central High School,275179,FIVE YEAR,Actual Score,Disability-With IEP (Total),70.0
20152016,Central High School,275179,FIVE YEAR,Actual Score,English Learners,84.2
20152016,Central High School,275179,FIVE YEAR,Actual Score,Female,97.5
20152016,Central High School,275179,FIVE YEAR,Actual Score,Free/Reduced-Price Meals,97.0
20152016,Central High School,275179,FIVE YEAR,Actual Score,GAP,96.2
20152016,Central High School,275179,FIVE YEAR,Actual Score,Hispanic,100.0
20152016,Central High School,275179,FIVE YEAR,Actual Score,Male,92.9
20152016,Central High School,275179,FIVE YEAR,Actual Score,Migrant,
20152016,Central High School,275179,FIVE YEAR,Actual Score,Native Hawaiian or Other Pacific Islander,
20152016,Central High School,275179,FIVE YEAR,Actual Score,Two or more races,
20152016,Central High School,275179,FIVE YEAR,Actual Score,White (Non-Hispanic),95.7
20152016,Central High School,275179,FIVE YEAR,Numerator Count,African American,181
20152016,Central High School,275179,FIVE YEAR,Numerator Count,All Students,232
20152016,Central High School,275179,FIVE YEAR,Numerator Count,American Indian or Alaska Native,
20152016,Central High School,275179,FIVE YEAR,Numerator Count,Asian,10
20152016,Central High School,275179,FIVE YEAR,Numerator Count,Disability-With IEP (Total),7
20152016,Central High School,275179,FIVE YEAR,Numerator Count,Female,153
20152016,Central High School,275179,FIVE YEAR,Numerator Count,Free/Reduced-Price Meals,197
20152016,Central High School,275179,FIVE YEAR,Numerator Count,GAP,228
20152016,Central High School,275179,FIVE YEAR,Numerator Count,Hispanic,19
20152016,Central High School,275179,FIVE YEAR,Numerator Count,Limited English Proficiency,16
20152016,Central High School,275179,FIVE YEAR,Numerator Count,Male,79
20152016,Central High School,275179,FIVE YEAR,Numerator Count,Migrant,
20152016,Central High School,275179,FIVE YEAR,Numerator Count,Native Hawaiian or Other Pacific Islander,
20152016,Central High School,275179,FIVE YEAR,Numerator Count,Two or more races,
20152016,Central High School,275179,FIVE YEAR,Numerator Count,White (Non-Hispanic),22
20152016,Central High School,275179,FIVE YEAR,Denominator Count,African American,189
20152016,Central High School,275179,FIVE YEAR,Denominator Count,All Students,242
20152016,Central High School,275179,FIVE YEAR,Denominator Count,American Indian or Alaska Native,
20152016,Central High School,275179,FIVE YEAR,Denominator Count,Asian,11
20152016,Central High School,275179,FIVE YEAR,Denominator Count,Disability-With IEP (Total),10
20152016,Central High School,275179,FIVE YEAR,Denominator Count,Female,157
20152016,Central High School,275179,FIVE YEAR,Denominator Count,Free/Reduced-Price Meals,203
20152016,Central High School,275179,FIVE YEAR,Denominator Count,GAP,237
20152016,Central High School,275179,FIVE YEAR,Denominator Count,Hispanic,19
20152016,Central High School,275179,FIVE YEAR,Denominator Count,Limited English Proficiency,19
20152016,Central High School,275179,FIVE YEAR,Denominator Count,Male,85
20152016,Central High School,275179,FIVE YEAR,Denominator Count,Migrant,
20152016,Central High School,275179,FIVE YEAR,Denominator Count,Native Hawaiian or Other Pacific Islander,
20152016,Central High School,275179,FIVE YEAR,Denominator Count,Two or more races,
20152016,Central High School,275179,FIVE YEAR,Denominator Count,White (Non-Hispanic),23
20152016,Doss High,275100,FIVE YEAR,Actual Score,African American,93.2
20152016,Doss High,275100,FIVE YEAR,Actual Score,All Students,87.6
20152016,Doss High,275100,FIVE YEAR,Actual Score,American Indian or Alaska Native,***
20152016,Doss High,275100,FIVE YEAR,Actual Score,Asian,72.7
20152016,Doss High,275100,FIVE YEAR,Actual Score,Disability-With IEP (Total),***
20152016,Doss High,275100,FIVE YEAR,Actual Score,English Learners,86.4
20152016,Doss High,275100,FIVE YEAR,Actual Score,Female,90.9
20152016,Doss High,275100,FIVE YEAR,Actual Score,Free/Reduced-Price Meals,93.3
20152016,Doss High,275100,FIVE YEAR,Actual Score,GAP,91.3
20152016,Doss High,275100,FIVE YEAR,Actual Score,Hispanic,86.7
20152016,Doss High,275100,FIVE YEAR,Actual Score,Male,85.5
20152016,Doss High,275100,FIVE YEAR,Actual Score,Migrant,
20152016,Doss High,275100,FIVE YEAR,Actual Score,Native Hawaiian or Other Pacific Islander,
20152016,Doss High,275100,FIVE YEAR,Actual Score,Two or more races,***
20152016,Doss High,275100,FIVE YEAR,Actual Score,White (Non-Hispanic),82.3
20152016,Doss High,275100,FIVE YEAR,Numerator Count,African American,123
20152016,Doss High,275100,FIVE YEAR,Numerator Count,All Students,226
20152016,Doss High,275100,FIVE YEAR,Numerator Count,American Indian or Alaska Native,***
20152016,Doss High,275100,FIVE YEAR,Numerator Count,Asian,8
20152016,Doss High,275100,FIVE YEAR,Numerator Count,Disability-With IEP (Total),***
20152016,Doss High,275100,FIVE YEAR,Numerator Count,Female,90
20152016,Doss High,275100,FIVE YEAR,Numerator Count,Free/Reduced-Price Meals,166
20152016,Doss High,275100,FIVE YEAR,Numerator Count,GAP,199
20152016,Doss High,275100,FIVE YEAR,Numerator Count,Hispanic,13
20152016,Doss High,275100,FIVE YEAR,Numerator Count,Limited English Proficiency,19
20152016,Doss High,275100,FIVE YEAR,Numerator Count,Male,136
20152016,Doss High,275100,FIVE YEAR,Numerator Count,Migrant,
20152016,Doss High,275100,FIVE YEAR,Numerator Count,Native Hawaiian or Other Pacific Islander,
20152016,Doss High,275100,FIVE YEAR,Numerator Count,Two or more races,***
20152016,Doss High,275100,FIVE YEAR,Numerator Count,White (Non-Hispanic),79
20152016,Doss High,275100,FIVE YEAR,Denominator Count,African American,132
20152016,Doss High,275100,FIVE YEAR,Denominator Count,All Students,258
20152016,Doss High,275100,FIVE YEAR,Denominator Count,American Indian or Alaska Native,***
20152016,Doss High,275100,FIVE YEAR,Denominator Count,Asian,11
20152016,Doss High,275100,FIVE YEAR,Denominator Count,Disability-With IEP (Total),***
20152016,Doss High,275100,FIVE YEAR,Denominator Count,Female,99
20152016,Doss High,275100,FIVE YEAR,Denominator Count,Free/Reduced-Price Meals,178
20152016,Doss High,275100,FIVE YEAR,Denominator Count,GAP,218
20152016,Doss High,275100,FIVE YEAR,Denominator Count,Hispanic,15
20152016,Doss High,275100,FIVE YEAR,Denominator Count,Limited English Proficiency,22
20152016,Doss High,275100,FIVE YEAR,Denominator Count,Male,159
20152016,Doss High,275100,FIVE YEAR,Denominator Count,Migrant,
20152016,Doss High,275100,FIVE YEAR,Denominator Count,Native Hawaiian or Other Pacific Islander,
20152016,Doss High,275100,FIVE YEAR,Denominator Count,Two or more races,***
20152016,Doss High,275100,FIVE YEAR,Denominator Count,White (Non-Hispanic),96
20152016,Eastern High,275007,FIVE YEAR,Actual Score,African American,89.5
20152016,Eastern High,275007,FIVE YEAR,Actual Score,All Students,94.6
20152016,Eastern High,275007,FIVE YEAR,Actual Score,American Indian or Alaska Native,
20152016,Eastern High,275007,FIVE YEAR,Actual Score,Asian,100.0
20152016,Eastern High,275007,FIVE YEAR,Actual Score,Disability-With IEP (Total),***
20152016,Eastern High,275007,FIVE YEAR,Actual Score,English Learners,***
20152016,Eastern High,275007,FIVE YEAR,Actual Score,Female,97.4
20152016,Eastern High,275007,FIVE YEAR,Actual Score,Free/Reduced-Price Meals,93.0
20152016,Eastern High,275007,FIVE YEAR,Actual Score,GAP,90.9
20152016,Eastern High,275007,FIVE YEAR,Actual Score,Hispanic,90.9
20152016,Eastern High,275007,FIVE YEAR,Actual Score,Male,92.2
20152016,Eastern High,275007,FIVE YEAR,Actual Score,Migrant,
20152016,Eastern High,275007,FIVE YEAR,Actual Score,Native Hawaiian or Other Pacific Islander,
20152016,Eastern High,275007,FIVE YEAR,Actual Score,Two or more races,***
20152016,Eastern High,275007,FIVE YEAR,Actual Score,White (Non-Hispanic),96.0
20152016,Eastern High,275007,FIVE YEAR,Numerator Count,African American,77
20152016,Eastern High,275007,FIVE YEAR,Numerator Count,All Students,385
20152016,Eastern High,275007,FIVE YEAR,Numerator Count,American Indian or Alaska Native,
20152016,Eastern High,275007,FIVE YEAR,Numerator Count,Asian,15
20152016,Eastern High,275007,FIVE YEAR,Numerator Count,Disability-With IEP (Total),***
20152016,Eastern High,275007,FIVE YEAR,Numerator Count,Female,185
20152016,Eastern High,275007,FIVE YEAR,Numerator Count,Free/Reduced-Price Meals,93
20152016,Eastern High,275007,FIVE YEAR,Numerator Count,GAP,149
20152016,Eastern High,275007,FIVE YEAR,Numerator Count,Hispanic,20
20152016,Eastern High,275007,FIVE YEAR,Numerator Count,Limited English Proficiency,***
20152016,Eastern High,275007,FIVE YEAR,Numerator Count,Male,200
20152016,Eastern High,275007,FIVE YEAR,Numerator Count,Migrant,
